cpu_time,cpu_usage,h:m:s,io_in,io_out,jobid,max_pss,max_rss,max_uss,max_vms,mean_load,rule_name,s,threads,genome,library,maxlength,nrows,operation,status
6.31,312.1730078458786,0:00:04,0.0,0.046875,0,264.1943359375,320.734375,214.6328125,2335.08984375,75.83005705141866,binary_python,4.1167,1,proteome,bioframe,100,100_000,intersection,ok
17.29,1415.285573673248,0:00:14,0.0,0.04296875,0,730.744140625,788.8984375,679.7265625,2800.05859375,95.42269055770691,binary_python,14.8318,1,proteome,bioframe,100,1_000_000,intersection,ok
229.13,22601.09636743069,0:03:55,506.96484375,0.04296875,0,33158.2861328125,33301.21484375,33107.13671875,36029.58203125,96.11551356186035,binary_python,235.1451,1,proteome,bioframe,100,10_000_000,intersection,ok
3.17,0.0,0:00:01,0.0,0.04296875,0,203.3369140625,260.515625,153.34765625,2204.328125,0.0,binary_python,1.0126,1,proteome,bioframe,1000,10_000,intersection,ok
6.8,365.0719445228577,0:00:04,0.0,0.04296875,0,259.826171875,316.75,209.97265625,2330.1796875,82.64106816961224,binary_python,4.4176,1,proteome,bioframe,1000,100_000,intersection,ok
18.39,1523.078918886185,0:00:20,0.0,0.04296875,0,2096.8623046875,2156.6015625,2044.15234375,4171.35546875,73.78302022293292,binary_python,20.6427,1,proteome,bioframe,1000,1_000_000,intersection,ok
1149.36,114619.1780091524,0:19:12,8.32421875,0.04296875,0,118521.23046875,118541.97265625,118511.85546875,129995.44921875,99.49508264654806,binary_python,1152.0085,1,proteome,bioframe,1000,10_000_000,intersection,fail
3.18,0.0,0:00:00,0.0,0.04296875,0,203.515625,260.4453125,153.99609375,2204.32421875,0.0,binary_python,0.8159,1,hg38,bioframe,10,10_000,subtract,ok
3.17,0.0,0:00:01,0.0,0.04296875,0,205.6142578125,261.53515625,156.59765625,2204.984375,0.0,binary_python,1.0118,1,hg38,bioframe,10,100_000,subtract,ok
5.74,261.8778108358383,0:00:03,0.0,0.04296875,0,646.125,703.390625,596.03515625,2717.22265625,78.9799312503411,binary_python,3.3158,1,hg38,bioframe,10,1_000_000,subtract,ok
18.47,1530.307983326912,0:00:36,0.0,0.04296875,0,2935.060546875,2993.109375,2884.16015625,5005.15625,41.95665050210498,binary_python,36.4735,1,hg38,bioframe,10,10_000_000,subtract,ok
3.14,0.0,0:00:00,0.0,0.04296875,0,205.3955078125,263.01953125,155.27734375,2206.2890625,0.0,binary_python,0.8126,1,hg38,bioframe,100,10_000,subtract,ok
3.1500000000000004,0.0,0:00:01,0.0,0.04296875,0,203.5361328125,259.6015625,154.41796875,2202.87109375,0.0,binary_python,1.0129,1,hg38,bioframe,100,100_000,subtract,ok
5.819999999999999,261.80972571372985,0:00:03,0.0,0.04296875,0,652.716796875,710.33203125,602.24609375,2722.64453125,78.9004629011909,binary_python,3.3182,1,hg38,bioframe,100,1_000_000,subtract,ok
18.4,1527.9569229364397,0:00:33,0.0,0.04296875,0,2707.2646484375,2764.3984375,2657.33984375,4776.2578125,44.98321259109066,binary_python,33.9673,1,hg38,bioframe,100,10_000_000,subtract,ok
3.16,0.0,0:00:00,0.0,0.04296875,0,204.0068359375,259.68359375,155.72265625,2202.90234375,0.0,binary_python,0.8132,1,hg38,bioframe,1000,10_000,subtract,ok
3.14,0.0,0:00:01,0.0,0.04296875,0,205.037109375,261.08984375,155.953125,2204.3125,0.0,binary_python,1.0132,1,hg38,bioframe,1000,100_000,subtract,ok
5.800000000000001,261.85167837142944,0:00:03,0.0,0.04296875,0,645.4365234375,703.2265625,594.69140625,2715.08984375,78.93770444437416,binary_python,3.3172,1,hg38,bioframe,1000,1_000_000,subtract,ok
18.39,1524.887571835518,0:00:26,0.0,0.04296875,0,2857.7626953125,2840.56640625,2806.125,4862.09375,58.2978905468356,binary_python,26.1568,1,hg38,bioframe,1000,10_000_000,subtract,ok
18.27,1510.282078123093,0:00:38,0.0,0.04296875,0,302.953125,361.03125,252.15234375,2374.54296875,39.47177339900558,binary_python,38.2623,1,proteome,bioframe,10,10_000,subtract,ok
378.86,37568.42991688252,0:06:16,0.0,0.04296875,0,597.650390625,657.50390625,544.85546875,2674.37890625,99.8250770058354,binary_python,376.3426,1,proteome,bioframe,10,100_000,subtract,ok
829.6600000000001,82639.17568254472,0:13:51,0.0,0.04296875,0,1094.9404296875,1151.88671875,1044.95703125,3163.18359375,99.38600602408636,binary_python,831.4971,1,proteome,bioframe,10,1_000_000,subtract,ok
919.92,91674.55372464652,0:15:28,491.625,0.04296875,0,3779.587890625,3860.828125,3728.375,5936.46484375,98.754317729951,binary_python,928.3093,1,proteome,bioframe,10,10_000_000,subtract,ok
18.3,1513.6232635498045,0:00:38,0.0,0.04296875,0,304.3076171875,362.265625,253.6875,2374.609375,39.35358830113543,binary_python,38.4621,1,proteome,bioframe,100,10_000,subtract,ok
378.79,37577.05990855694,0:06:16,0.0,0.04296875,0,596.9990234375,655.7734375,545.453125,2672.078125,99.72096970434065,binary_python,376.822,1,proteome,bioframe,100,100_000,subtract,ok
829.71,82633.63466932772,0:13:51,0.0,0.04296875,0,978.9462890625,1036.39453125,928.4921875,3049.43359375,99.39064028625786,binary_python,831.4026,1,proteome,bioframe,100,1_000_000,subtract,ok
1041.2,103821.55905373092,0:17:34,0.0390625,0.04296875,0,2157.05859375,2216.75390625,2105.59375,4243.0390625,98.44341542499362,binary_python,1054.6318,1,proteome,bioframe,100,10_000_000,subtract,ok
18.28,1511.2673456668851,0:00:38,0.515625,0.04296875,0,310.5,366.25390625,260.12890625,2379.58984375,38.88162835934157,binary_python,38.8684,1,proteome,bioframe,1000,10_000,subtract,ok
348.85,34566.28752973079,0:06:12,0.0,0.04296875,0,579.2490234375,637.234375,528.30859375,2654.46875,92.78998263500826,binary_python,372.5218,1,proteome,bioframe,1000,100_000,subtract,ok
829.7499999999999,82646.85920529364,0:13:52,0.0,0.04296875,0,954.5712890625,1012.83203125,903.33203125,3024.27734375,99.2511515548662,binary_python,832.7043,1,proteome,bioframe,1000,1_000_000,subtract,ok
950.51,94738.1352130413,0:15:54,0.2734375,0.04296875,0,3931.7802734375,4008.9765625,3892.7265625,6032.84765625,99.27206577572674,binary_python,954.3282,1,proteome,bioframe,1000,10_000_000,subtract,ok
3.23,0.0,0:00:00,0.0,0.04296875,0,203.2685546875,260.68359375,152.890625,2204.3046875,0.0,unary_python,0.8115,1,hg38,bioframe,10,10_000,merge,ok
3.22,0.0,0:00:00,0.0,0.04296875,0,203.037109375,259.31640625,153.94140625,2202.8828125,0.0,unary_python,0.81,1,hg38,bioframe,10,100_000,merge,ok
3.68,52.836898469924925,0:00:01,0.19921875,0.04296875,0,324.6787109375,381.8828125,274.32421875,2395.00390625,40.31824192289842,unary_python,1.3105,1,hg38,bioframe,10,1_000_000,merge,ok
8.95,579.9283760786057,0:00:06,0.0,0.046875,0,1706.9833984375,1796.48828125,1654.41015625,3905.6640625,91.77142415877374,unary_python,6.3193,1,hg38,bioframe,10,10_000_000,merge,ok
3.2,0.0,0:00:00,0.0,0.04296875,0,204.650390625,260.1953125,156.140625,2204.44140625,0.0,unary_python,0.8104,1,hg38,bioframe,100,10_000,merge,ok
3.14,0.0,0:00:00,0.0,0.04296875,0,205.951171875,262.71875,156.06640625,2206.11328125,0.0,unary_python,0.8101,1,hg38,bioframe,100,100_000,merge,ok
3.65,52.722109293937685,0:00:01,0.0,0.04296875,0,331.7099609375,395.8203125,281.4375,2410.4375,40.23887086807087,unary_python,1.3102,1,hg38,bioframe,100,1_000_000,merge,ok
8.940000000000001,579.9670909166337,0:00:06,0.0,0.046875,0,1440.5078125,1503.65234375,1389.8984375,3545.49609375,91.7862046319586,unary_python,6.3187,1,hg38,bioframe,100,10_000_000,merge,ok
3.16,0.0,0:00:00,0.0,0.04296875,0,202.44921875,261.1328125,150.83984375,2204.31640625,0.0,unary_python,0.8106,1,hg38,bioframe,1000,10_000,merge,ok
3.1900000000000004,0.0,0:00:00,0.0,0.04296875,0,206.8505859375,263.9765625,156.515625,2208.265625,0.0,unary_python,0.8106,1,hg38,bioframe,1000,100_000,merge,ok
3.65,51.91605105400085,0:00:01,0.0,0.04296875,0,336.3681640625,395.30078125,284.4375,2408.6953125,42.85347406612628,unary_python,1.2115,1,hg38,bioframe,1000,1_000_000,merge,ok
7.85,471.2045969963074,0:00:05,0.0,0.04296875,0,944.8427734375,1001.43359375,895.21875,3020.22265625,85.4040417392618,unary_python,5.5174,1,hg38,bioframe,1000,10_000_000,merge,ok
7.89,469.98467013835904,0:00:05,0.0,0.046875,0,251.775390625,310.93359375,200.02734375,2323.7890625,90.11040628153992,unary_python,5.2157,1,proteome,bioframe,10,10_000,merge,ok
18.29,1516.276958012581,0:00:27,0.0,0.04296875,0,375.015625,433.98046875,323.390625,2447.47265625,55.45195126892687,unary_python,27.344,1,proteome,bioframe,10,100_000,merge,ok
48.36,4522.736411213875,0:00:57,0.0,0.04296875,0,757.9970703125,816.37109375,706.546875,2836.546875,78.81463397537826,unary_python,57.3845,1,proteome,bioframe,10,1_000_000,merge,ok
48.49,4536.554703474045,0:01:10,0.0,0.04296875,0,1364.1796875,1421.34375,1314.03515625,3433.65234375,64.7988770302156,unary_python,70.0098,1,proteome,bioframe,10,10_000_000,merge,ok
7.27,415.0032364845275,0:00:05,0.0,0.04296875,0,252.5849609375,311.07421875,201.30859375,2322.91796875,81.12787808141731,unary_python,5.1154,1,proteome,bioframe,100,10_000,merge,ok
18.33,1519.3378783464432,0:00:28,0.0,0.04296875,0,370.94921875,428.0859375,320.89453125,2442.09765625,53.41170541238156,unary_python,28.4458,1,proteome,bioframe,100,100_000,merge,ok
48.34,4518.467412900925,0:00:56,0.0,0.04296875,0,729.0732421875,787.59375,677.609375,2807.0234375,80.27998496540997,unary_python,56.2839,1,proteome,bioframe,100,1_000_000,merge,ok
48.49,4533.337713623047,0:01:09,0.0,0.04296875,0,1192.0625,1249.6640625,1141.67578125,3263.0859375,65.03785979286917,unary_python,69.7031,1,proteome,bioframe,100,10_000_000,merge,ok
7.92,468.959490942955,0:00:05,0.0,0.046875,0,253.5126953125,310.39453125,203.65625,2322.89453125,89.91474005088723,unary_python,5.2156,1,proteome,bioframe,1000,10_000,merge,ok
18.26,1516.427222490311,0:00:28,0.0,0.04296875,0,368.3251953125,426.39453125,317.4609375,2440.3984375,52.74994080685582,unary_python,28.7475,1,proteome,bioframe,1000,100_000,merge,ok
48.38,4517.5162616491325,0:00:57,0.0,0.04296875,0,699.6845703125,757.703125,648.7578125,2776.8828125,78.17909902745733,unary_python,57.7842,1,proteome,bioframe,1000,1_000_000,merge,ok
48.52,4533.518444657326,0:01:11,0.00390625,0.04296875,0,1163.685546875,1220.9296875,1113.796875,3234.64453125,63.758742279134,unary_python,71.1043,1,proteome,bioframe,1000,10_000_000,merge,ok
3.17,0.0,0:00:00,0.0,0.04296875,0,201.4990234375,258.8203125,151.421875,2202.8671875,0.0,unary_python,0.8101,1,hg38,bioframe,10,10_000,cluster,ok
3.1900000000000004,0.0,0:00:00,0.0,0.04296875,0,207.21875,262.4765625,158.94140625,2206.26953125,0.0,unary_python,0.8105,1,hg38,bioframe,10,100_000,cluster,ok
3.69,52.93652868270874,0:00:01,0.0,0.04296875,0,334.9931640625,392.3203125,284.60546875,2405.8671875,40.36451080240938,unary_python,1.3115,1,hg38,bioframe,10,1_000_000,cluster,ok
8.94,580.74375705719,0:00:06,0.0,0.04296875,0,2249.8193359375,2309.6796875,2196.8671875,4328.85546875,90.46732032142096,unary_python,6.4194,1,hg38,bioframe,10,10_000_000,cluster,ok
3.1500000000000004,0.0,0:00:00,0.0,0.04296875,0,205.6435546875,262.11328125,156.8125,2204.9765625,0.0,unary_python,0.8103,1,hg38,bioframe,100,10_000,cluster,ok
3.1900000000000004,0.0,0:00:00,0.0,0.04296875,0,203.7822265625,260.33203125,154.6953125,2204.3046875,0.0,unary_python,0.8104,1,hg38,bioframe,100,100_000,cluster,ok
3.71,51.97397754192352,0:00:01,0.0,0.04296875,0,351.935546875,411.8125,299.0,2424.84765625,39.63117055164668,unary_python,1.3114,1,hg38,bioframe,100,1_000_000,cluster,ok
8.96,580.8768304109573,0:00:06,0.0,0.04296875,0,2145.5615234375,2202.15625,2096.015625,4220.7578125,90.48374869434278,unary_python,6.4197,1,hg38,bioframe,100,10_000_000,cluster,ok
3.1100000000000003,0.0,0:00:00,0.0,0.04296875,0,205.93359375,262.109375,156.87890625,2206.0,0.0,unary_python,0.8111,1,hg38,bioframe,1000,10_000,cluster,ok
3.18,0.0,0:00:00,0.0,0.04296875,0,204.7568359375,261.52734375,154.83203125,2204.32421875,0.0,unary_python,0.8105,1,hg38,bioframe,1000,100_000,cluster,ok
3.75,52.990889286994936,0:00:01,0.0,0.04296875,0,343.3564453125,402.77734375,290.84765625,2416.546875,40.37409889388071,unary_python,1.3125,1,hg38,bioframe,1000,1_000_000,cluster,ok
7.83,471.72037484645847,0:00:05,0.0,0.04296875,0,1101.384765625,1162.24609375,1051.58203125,3176.03515625,83.94558765197048,unary_python,5.6194,1,hg38,bioframe,1000,10_000_000,cluster,ok
7.88,470.1441015481949,0:00:05,0.0,0.04296875,0,261.89453125,319.33984375,212.20703125,2332.296875,86.8032832439671,unary_python,5.4162,1,proteome,bioframe,10,10_000,cluster,ok
18.43,1517.49616150856,0:00:27,0.0,0.04296875,0,374.3125,433.19921875,322.515625,2448.23828125,54.49607333477096,unary_python,27.846,1,proteome,bioframe,10,100_000,cluster,ok
48.50000000000001,4525.529931879044,0:00:56,0.0,0.04296875,0,771.99609375,829.0703125,721.9453125,2841.67578125,79.55943120537412,unary_python,56.8824,1,proteome,bioframe,10,1_000_000,cluster,ok
48.49,4535.435403227806,0:01:11,0.0,0.04296875,0,1438.19921875,1496.39453125,1386.93359375,3514.453125,63.78532332776736,unary_python,71.1047,1,proteome,bioframe,10,10_000_000,cluster,ok
7.82,466.9828216075896,0:00:05,0.0,0.04296875,0,268.8515625,328.59765625,216.91015625,2340.8984375,87.84174524095297,unary_python,5.3162,1,proteome,bioframe,100,10_000,cluster,ok
18.28,1514.308747124672,0:00:27,0.0,0.04296875,0,373.8671875,431.16015625,323.6171875,2445.97265625,54.19224020686368,unary_python,27.9433,1,proteome,bioframe,100,100_000,cluster,ok
48.35999999999999,4520.496054911613,0:00:56,0.0,0.04296875,0,733.5859375,792.17578125,682.18359375,2811.26953125,79.61127293151004,unary_python,56.7821,1,proteome,bioframe,100,1_000_000,cluster,ok
78.52,7536.686380720138,0:01:17,0.0,0.04296875,0,1568.00390625,1625.2890625,1518.16796875,3651.62890625,96.97616330818096,unary_python,77.7169,1,proteome,bioframe,100,10_000_000,cluster,ok
7.85,468.1519804000855,0:00:05,0.0,0.04296875,0,270.6474609375,327.3125,221.20703125,2341.28515625,88.06373527469813,unary_python,5.3161,1,proteome,bioframe,1000,10_000,cluster,ok
18.31,1513.5479328870774,0:00:27,0.0,0.04296875,0,373.6796875,430.31640625,324.21484375,2445.546875,54.16002976025434,unary_python,27.9458,1,proteome,bioframe,1000,100_000,cluster,ok
48.34,4516.365213918686,0:00:57,0.0,0.04296875,0,710.99609375,769.2109375,659.87890625,2781.13671875,78.98605601829627,unary_python,57.1793,1,proteome,bioframe,1000,1_000_000,cluster,ok
48.44,4531.301315927505,0:01:10,0.01171875,0.04296875,0,1249.3134765625,1307.62109375,1198.5,3320.18359375,64.72570433859198,unary_python,70.0078,1,proteome,bioframe,1000,10_000_000,cluster,ok
1.66,0.0,0:00:00,0.0,0.04296875,0,130.546875,134.94140625,128.03125,1177.140625,0.0,binary_python,0.5135,1,hg38,pyranges,10,10_000,nearest,ok
3.2,0.0,0:00:00,0.0,0.046875,0,217.212890625,272.5546875,168.69921875,2211.00390625,0.0,binary_python,0.6127,1,hg38,pyranges,10,100_000,nearest,ok
3.72,51.93018779754638,0:00:01,0.0,0.04296875,0,333.4619140625,389.3203125,284.72265625,2427.9375,34.297622261780944,binary_python,1.5141,1,hg38,pyranges,10,1_000_000,nearest,ok
14.28,1111.964187765121,0:00:11,0.0,0.04296875,0,2289.650390625,2369.43359375,2239.375,4452.7265625,93.98517366401664,binary_python,11.8313,1,hg38,pyranges,10,10_000_000,nearest,ok
1.61,0.0,0:00:00,0.0,0.04296875,0,131.03125,135.51171875,128.54296875,1177.15234375,0.0,binary_python,0.5125,1,hg38,pyranges,100,10_000,nearest,ok
3.2,0.0,0:00:00,0.0,0.046875,0,215.7666015625,271.76171875,166.7265625,2209.83984375,0.0,binary_python,0.6129,1,hg38,pyranges,100,100_000,nearest,ok
3.7,51.98139717578888,0:00:01,0.0,0.04296875,0,321.7431640625,376.734375,273.72265625,2439.3671875,34.345618804932705,binary_python,1.5135,1,hg38,pyranges,100,1_000_000,nearest,ok
14.739999999999998,1162.0018381357193,0:00:12,0.0,0.04296875,0,2200.078125,2256.38671875,2151.15234375,4265.0625,94.2294429240465,binary_python,12.3316,1,hg38,pyranges,100,10_000_000,nearest,ok
1.66,0.0,0:00:00,0.0,0.04296875,0,130.76171875,135.20703125,128.2421875,1177.14453125,0.0,binary_python,0.5118,1,hg38,pyranges,1000,10_000,nearest,ok
3.18,0.0,0:00:00,0.0,0.046875,0,215.501953125,271.90234375,165.9921875,2210.60546875,0.0,binary_python,0.612,1,hg38,pyranges,1000,100_000,nearest,ok
3.65,51.87453989982605,0:00:01,0.0,0.04296875,0,332.626953125,389.078125,283.0625,2427.921875,34.264063327014725,binary_python,1.514,1,hg38,pyranges,1000,1_000_000,nearest,ok
14.21,1106.9165888309478,0:00:11,0.0,0.04296875,0,2226.5185546875,2169.36328125,2177.1015625,4299.64453125,94.3733743292297,binary_python,11.7291,1,hg38,pyranges,1000,10_000_000,nearest,ok
1.65,0.0,0:00:00,0.0,0.04296875,0,130.6357421875,135.12109375,128.15234375,1177.1484375,0.0,binary_python,0.5128,1,proteome,pyranges,10,10_000,nearest,ok
3.24,0.0,0:00:00,0.0,0.04296875,0,205.1494140625,263.51171875,154.37890625,2205.40234375,0.0,binary_python,0.7125,1,proteome,pyranges,10,100_000,nearest,ok
4.73,158.07090530395507,0:00:02,0.0,0.04296875,0,425.3935546875,482.01953125,375.9296875,2493.44140625,62.86222295714524,binary_python,2.5146,1,proteome,pyranges,10,1_000_000,nearest,ok
18.67,1553.3595784664155,0:00:24,0.0,0.04296875,0,1658.7958984375,1730.25390625,1610.49609375,4261.9296875,62.49647763696509,binary_python,24.8552,1,proteome,pyranges,10,10_000_000,nearest,ok
1.61,0.0,0:00:00,0.0,0.04296875,0,130.4873046875,134.96875,127.98828125,1177.265625,0.0,binary_python,0.5122,1,proteome,pyranges,100,10_000,nearest,ok
3.14,0.0,0:00:00,0.0,0.04296875,0,203.37109375,259.66796875,153.9609375,2197.55859375,0.0,binary_python,0.7127,1,proteome,pyranges,100,100_000,nearest,ok
5.25,209.83475160598755,0:00:02,0.0,0.046875,0,483.876953125,539.75390625,435.11328125,2552.44140625,77.25004924071001,binary_python,2.7163,1,proteome,pyranges,100,1_000_000,nearest,ok
18.82,1564.922839951515,0:00:24,3.20703125,0.04296875,0,2014.1865234375,2071.33984375,1965.05859375,4446.25390625,64.78157742659594,binary_python,24.1569,1,proteome,pyranges,100,10_000_000,nearest,ok
1.63,0.0,0:00:00,0.0,0.04296875,0,130.513671875,134.9375,128.015625,1177.14453125,0.0,binary_python,0.5121,1,proteome,pyranges,1000,10_000,nearest,ok
3.14,0.0,0:00:00,0.0,0.04296875,0,205.9365234375,258.390625,154.8828125,2198.04296875,0.0,binary_python,0.6126,1,proteome,pyranges,1000,100_000,nearest,ok
4.74,157.8420527458191,0:00:02,0.0,0.046875,0,409.7119140625,464.890625,361.30859375,2477.43359375,71.28460856633033,binary_python,2.2143,1,proteome,pyranges,1000,1_000_000,nearest,ok
18.16,1493.965935635567,0:00:22,581.01953125,0.046875,0,1552.8779296875,1584.6875,1503.70703125,3787.5859375,65.93865029197107,binary_python,22.6569,1,proteome,pyranges,1000,10_000_000,nearest,ok
1.64,0.0,0:00:00,0.0,0.04296875,0,130.73046875,135.19140625,128.234375,1177.1484375,0.0,binary_python,0.5123,1,hg38,pyranges,10,10_000,intersection,ok
1.62,0.0,0:00:00,0.0,0.04296875,0,130.98828125,135.19140625,128.734375,1177.1484375,0.0,binary_python,0.6114,1,hg38,pyranges,10,100_000,intersection,ok
3.66,52.06347947120666,0:00:01,0.0,0.046875,0,281.6982421875,338.3828125,232.03515625,2355.57421875,46.7781542202722,binary_python,1.113,1,hg38,pyranges,10,1_000_000,intersection,ok
9.48,634.2719267845154,0:00:07,0.0,0.046875,0,1559.669921875,1616.58984375,1509.81640625,3634.8046875,89.04634498115078,binary_python,7.1229,1,hg38,pyranges,10,10_000_000,intersection,ok
1.72,0.0,0:00:00,0.0,0.04296875,0,131.4345703125,135.86328125,128.93359375,1177.1484375,0.0,binary_python,0.5124,1,hg38,pyranges,100,10_000,intersection,ok
1.63,0.0,0:00:00,0.0,0.04296875,0,130.912109375,135.11328125,128.66015625,1177.26953125,0.0,binary_python,0.5124,1,hg38,pyranges,100,100_000,intersection,ok
3.69,51.91572060585023,0:00:01,0.0,0.04296875,0,344.2099609375,404.4453125,295.80859375,2447.0078125,42.74977851622065,binary_python,1.2144,1,hg38,pyranges,100,1_000_000,intersection,ok
9.41,630.9725783586501,0:00:07,0.0,0.04296875,0,1560.447265625,1616.6171875,1511.52734375,3634.80859375,88.57933776765971,binary_python,7.1232,1,hg38,pyranges,100,10_000_000,intersection,ok
1.6700000000000002,0.0,0:00:00,0.0,0.04296875,0,130.9453125,135.37890625,128.44140625,1177.14453125,0.0,binary_python,0.5129,1,hg38,pyranges,1000,10_000,intersection,ok
1.62,0.0,0:00:00,0.0,0.04296875,0,130.6025390625,134.84375,128.32421875,1177.14453125,0.0,binary_python,0.6126,1,hg38,pyranges,1000,100_000,intersection,ok
3.61,51.03042995929718,0:00:01,45.46875,0.04296875,0,374.9150390625,430.69921875,325.8671875,2447.140625,38.84243080577709,binary_python,1.3138,1,hg38,pyranges,1000,1_000_000,intersection,ok
11.5,840.6517050743104,0:00:09,454.6328125,0.04296875,0,1537.6220703125,1594.35546875,1488.1953125,3606.890625,87.33293239191062,binary_python,9.6258,1,hg38,pyranges,1000,10_000_000,intersection,ok
1.64,0.0,0:00:00,0.0,0.04296875,0,130.177734375,134.67578125,127.69140625,1177.1484375,0.0,binary_python,0.5123,1,proteome,pyranges,10,10_000,intersection,ok
3.12,0.0,0:00:00,4.921875,0.04296875,0,204.5224609375,259.8046875,156.17578125,2197.5703125,0.0,binary_python,0.7124,1,proteome,pyranges,10,100_000,intersection,ok
4.16,103.91339778900146,0:00:01,0.0,0.04296875,0,324.90234375,380.8515625,276.03125,2392.5703125,54.30332182132089,binary_python,1.9136,1,proteome,pyranges,10,1_000_000,intersection,ok
17.08,1395.7920389413832,0:00:14,0.0,0.04296875,0,2006.2314453125,2096.8125,1956.265625,4326.21484375,96.02935330797078,binary_python,14.5351,1,proteome,pyranges,10,10_000_000,intersection,ok
1.65,0.0,0:00:00,0.0,0.04296875,0,130.3994140625,134.78515625,127.9375,1177.15234375,0.0,binary_python,0.5126,1,proteome,pyranges,100,10_000,intersection,ok
3.12,0.0,0:00:00,1.5859375,0.04296875,0,207.986328125,259.63671875,159.3515625,2199.21875,0.0,binary_python,0.713,1,proteome,pyranges,100,100_000,intersection,ok
4.220000000000001,104.0325330734253,0:00:02,0.0,0.04296875,0,368.1181640625,425.234375,317.94921875,2455.08203125,51.63921921528149,binary_python,2.0146,1,proteome,pyranges,100,1_000_000,intersection,ok
18.8,1569.8911231994628,0:00:22,0.12109375,0.04296875,0,3430.189453125,3510.16015625,3381.16796875,6656.64453125,71.20111848224653,binary_python,22.0487,1,proteome,pyranges,100,10_000_000,intersection,ok
1.66,0.0,0:00:00,0.0,0.04296875,0,130.138671875,134.61328125,127.65625,1177.1484375,0.0,binary_python,0.5124,1,proteome,pyranges,1000,10_000,intersection,ok
3.12,0.0,0:00:00,8.63671875,0.04296875,0,203.1513671875,259.78125,153.44921875,2197.68359375,0.0,binary_python,0.7124,1,proteome,pyranges,1000,100_000,intersection,ok
4.74,156.97958002090454,0:00:02,0.0,0.04296875,0,489.7919921875,545.40234375,441.01953125,2604.0078125,64.99954888687718,binary_python,2.4151,1,proteome,pyranges,1000,1_000_000,intersection,ok
48.99,4582.62900865078,0:00:59,5.03515625,0.04296875,0,35096.814453125,35152.03125,35048.3515625,37174.40234375,77.5222420046198,binary_python,59.1137,1,proteome,pyranges,1000,10_000_000,intersection,ok
1.6,0.0,0:00:00,0.0,0.04296875,0,131.4736328125,135.9140625,128.9609375,1177.28125,0.0,binary_python,0.5126,1,hg38,pyranges,10,10_000,subtract,ok
1.64,0.0,0:00:00,0.0,0.04296875,0,130.72265625,134.9453125,128.41796875,1177.14453125,0.0,binary_python,0.512,1,hg38,pyranges,10,100_000,subtract,ok
3.64,50.96980986595154,0:00:01,0.0,0.04296875,0,328.755859375,384.68359375,279.8828125,2401.22265625,41.988067873707536,binary_python,1.2139,1,hg38,pyranges,10,1_000_000,subtract,ok
10.57,739.2231806516648,0:00:07,0.0,0.046875,0,1498.4580078125,1573.7734375,1447.03125,3634.80078125,94.48028546665012,binary_python,7.8241,1,hg38,pyranges,10,10_000_000,subtract,ok
1.6800000000000002,0.0,0:00:00,0.0078125,0.04296875,0,130.7587890625,135.28515625,128.265625,1177.16015625,0.0,binary_python,0.5109,1,hg38,pyranges,100,10_000,subtract,ok
3.18,0.0,0:00:00,0.0,0.046875,0,201.173828125,256.88671875,152.28515625,2195.73828125,0.0,binary_python,0.6123,1,hg38,pyranges,100,100_000,subtract,ok
3.65,52.88096635341644,0:00:01,0.0,0.04296875,0,326.287109375,384.3203125,275.2890625,2401.21875,43.56133404822999,binary_python,1.2139,1,hg38,pyranges,100,1_000_000,subtract,ok
9.98,684.1628759622574,0:00:07,0.0,0.04296875,0,1557.2099609375,1615.68359375,1506.22265625,3634.8125,92.1662416977422,binary_python,7.4231,1,hg38,pyranges,100,10_000_000,subtract,ok
1.65,0.0,0:00:00,0.0,0.04296875,0,130.421875,134.8984375,127.92578125,1177.1484375,0.0,binary_python,0.5134,1,hg38,pyranges,1000,10_000,subtract,ok
1.65,0.0,0:00:00,0.0078125,0.04296875,0,130.900390625,135.15234375,128.6171875,1177.15625,0.0,binary_python,0.6128,1,hg38,pyranges,1000,100_000,subtract,ok
3.63,51.90751605033875,0:00:01,0.0,0.04296875,0,329.296875,384.8203125,280.765625,2401.21875,42.77059801973041,binary_python,1.2136,1,hg38,pyranges,1000,1_000_000,subtract,ok
9.94,683.1605360031126,0:00:07,0.0,0.04296875,0,1507.119140625,1562.26953125,1459.2109375,3586.3046875,93.29829939118376,binary_python,7.3223,1,hg38,pyranges,1000,10_000_000,subtract,ok
1.63,0.0,0:00:00,0.0,0.04296875,0,130.4794921875,135.0,127.98828125,1177.1484375,0.0,binary_python,0.5131,1,proteome,pyranges,10,10_000,subtract,ok
3.1500000000000004,0.0,0:00:00,0.0,0.04296875,0,204.314453125,259.62109375,156.08984375,2198.11328125,0.0,binary_python,0.6114,1,proteome,pyranges,10,100_000,subtract,ok
4.21,105.93757309913636,0:00:02,0.0,0.04296875,0,377.22265625,432.18359375,329.28515625,2461.69921875,52.56814330743856,binary_python,2.0152,1,proteome,pyranges,10,1_000_000,subtract,ok
17.1,1394.886979675293,0:00:14,0.0,0.046875,0,2246.9072265625,2302.59375,2198.23046875,4326.0,97.99475440694836,binary_python,14.2343,1,proteome,pyranges,10,10_000_000,subtract,ok
1.63,0.0,0:00:00,0.0,0.04296875,0,131.4248046875,135.84765625,128.92578125,1177.14453125,0.0,binary_python,0.5126,1,proteome,pyranges,100,10_000,subtract,ok
